ai_usage_logs	id	uuid	0
ai_usage_logs	user_id	uuid	0
ai_usage_logs	function_name	text	0
ai_usage_logs	model	text	0
ai_usage_logs	input_tokens	integer	0
ai_usage_logs	output_tokens	integer	0
ai_usage_logs	total_tokens	integer	0
ai_usage_logs	estimated_cost_usd	numeric	0
ai_usage_logs	duration_ms	integer	0
ai_usage_logs	status	text	0
ai_usage_logs	error_message	text	0
ai_usage_logs	metadata	jsonb	0
ai_usage_logs	created_at	timestamp with time zone	0
ai_usage_quotas	id	uuid	0
ai_usage_quotas	role	USER-DEFINED	0
ai_usage_quotas	monthly_limit	integer	0
ai_usage_quotas	is_unlimited	boolean	0
ai_usage_quotas	created_at	timestamp with time zone	0
ai_usage_quotas	updated_at	timestamp with time zone	0
app_vitals	id	uuid	0
app_vitals	metric_name	text	0
app_vitals	metric_value	numeric	0
app_vitals	rating	text	0
app_vitals	request_id	text	0
app_vitals	page_url	text	0
app_vitals	user_agent	text	0
app_vitals	user_id	uuid	0
app_vitals	created_at	timestamp with time zone	0
art_file_attachments	id	uuid	0
art_file_attachments	user_id	uuid	0
art_file_attachments	mockup_id	uuid	0
art_file_attachments	quote_id	uuid	0
art_file_attachments	file_url	text	0
art_file_attachments	file_path	text	0
art_file_attachments	original_name	text	0
art_file_attachments	mime_type	text	0
art_file_attachments	file_size_bytes	bigint	0
art_file_attachments	file_extension	text	0
art_file_attachments	notes	text	0
art_file_attachments	created_at	timestamp with time zone	0
art_file_attachments	updated_at	timestamp with time zone	0
audit_logs	id	uuid	0
audit_logs	event_type	text	0
audit_logs	endpoint	text	0
audit_logs	identifier	text	0
audit_logs	metadata	jsonb	0
audit_logs	created_at	timestamp with time zone	0
auth_login_attempts	id	uuid	0
auth_login_attempts	email	text	0
auth_login_attempts	ip_address	text	0
auth_login_attempts	success	boolean	0
auth_login_attempts	failure_reason	text	0
auth_login_attempts	user_agent	text	0
auth_login_attempts	created_at	timestamp with time zone	0
bot_detection_log	id	uuid	0
bot_detection_log	ip_address	text	0
bot_detection_log	user_agent	text	0
bot_detection_log	endpoint	text	0
bot_detection_log	detection_reason	text	0
bot_detection_log	request_count	integer	0
bot_detection_log	blocked	boolean	0
bot_detection_log	metadata	jsonb	0
bot_detection_log	created_at	timestamp with time zone	0
cart_templates	id	uuid	0
cart_templates	user_id	uuid	0
cart_templates	name	text	0
cart_templates	description	text	0
cart_templates	items	jsonb	0
cart_templates	created_at	timestamp with time zone	0
cart_templates	updated_at	timestamp with time zone	0
category_icons	id	uuid	0
category_icons	category_name	text	0
category_icons	icon	text	0
category_icons	description	text	0
category_icons	is_active	boolean	0
category_icons	created_at	timestamp with time zone	0
category_icons	updated_at	timestamp with time zone	0
collection_item_reactions	id	uuid	0
collection_item_reactions	collection_id	uuid	0
collection_item_reactions	item_id	uuid	0
collection_item_reactions	anon_id	text	0
collection_item_reactions	emoji	text	0
collection_item_reactions	ip_hash	text	0
collection_item_reactions	user_agent	text	0
collection_item_reactions	created_at	timestamp with time zone	0
collection_items	id	uuid	0
collection_items	collection_id	uuid	0
collection_items	product_id	text	0
collection_items	color_name	text	0
collection_items	color_hex	text	0
collection_items	thumbnail_url	text	0
collection_items	sort_order	integer	0
collection_items	created_at	timestamp with time zone	0
collection_items	notes	text	0
collection_items	price_at_save	numeric	0
collection_items	added_at	timestamp with time zone	0
collection_items_trash	id	uuid	0
collection_items_trash	original_id	uuid	0
collection_items_trash	collection_id	uuid	0
collection_items_trash	user_id	uuid	0
collection_items_trash	product_id	text	0
collection_items_trash	color_name	text	0
collection_items_trash	color_hex	text	0
collection_items_trash	thumbnail_url	text	0
collection_items_trash	notes	text	0
collection_items_trash	price_at_save	numeric	0
collection_items_trash	sort_order	integer	0
collection_items_trash	deleted_at	timestamp with time zone	0
collection_items_trash	expires_at	timestamp with time zone	0
collections	id	uuid	0
collections	user_id	uuid	0
collections	name	text	0
collections	description	text	0
collections	is_featured	boolean	0
collections	icon_color	text	0
